"Repeat","Value","Convergence","pE","alpha","k","a","omega","p","eta","mu","R0","group"
65,156142.151504902,"Successful completion",0.00999999999999995,0.711451767513778,0.999998030246109,2.67795853490345,0.00276851781070726,0.19999932270447,4.59705285404828e-05,0.00207725258341876,2.49881031332455,"seed1234_n300"
66,93088.1760954266,"Successful completion",0.0031210154243128,0.548746280311219,0.490958602854367,1.73381247583327,0.00938918724369148,0.155583207730721,4.08855092119034e-05,0.00212857749669019,2.49701351730675,"seed1234_n300"
67,64461.4696047853,"Successful completion",0.000296268687098964,0.956797249441541,0.842152494373904,3.14110366942176,0.297160116828835,0.0128325314854958,2.80004580802428e-05,0.00235451362141657,2.49146308390347,"seed1234_n300"
68,57942.6133101002,"Successful completion",0.000757275042074441,0.7915033579593,0.598805347951003,2.47054473054957,0.076623060169521,0.0179991560575694,3.22892735042448e-05,0.00227460082636955,2.49698773500039,"seed1234_n300"
69,78580.9670699652,"Successful completion",0.00119672194935376,0.156149011207062,0.906408162275833,3.50003341883774,0.0285951881969223,0.101911275613856,3.7110218185415e-05,0.00216619464482082,2.49738026067296,"seed1234_n300"
70,95586.3246401829,"Successful completion",0.00359024642700233,0.970500252946619,0.578864104077719,2.12475704702133,0.00635148878633697,0.178940764229087,4.19515014354059e-05,0.00211354149234555,2.49745142111359,"seed1234_n300"
71,61845.3411274306,"Successful completion",0.000265011301907362,0.699986449674841,0.999997825668132,3.76837603714042,0.258254448419795,0.0170807367416946,2.83625208576731e-05,0.00235151462558745,2.49054750997017,"seed1234_n300"
72,95788.5013007285,"Successful completion",0.00327272303911434,0.929160313074195,0.998446951957942,3.56490174619728,0.00749231212347235,0.192589585160646,4.13258995095132e-05,0.00212612822837021,2.49678088476835,"seed1234_n300"
73,296657.802540195,"Successful completion",2.91956593315674e-05,0.818464547752638,0.0128629751349006,32.767560712092,0.0613890232208228,0.0453167957775324,3.29593121346207e-05,0.00224915443589287,2.49389486323937,"seed1234_n300"
74,59542.621627454,"Successful completion",0.00054878694232263,0.203268998837582,0.991969765404593,3.63833133537817,0.0624480211108454,0.0365317755171333,3.27495552674792e-05,0.00227534623086255,2.49710246768433,"seed1234_n300"
75,57639.4172266034,"Successful completion",0.00109425788973486,0.984700192569347,0.798405284178473,3.16172797616832,0.0623300492677989,0.0249323580492615,3.29242594522322e-05,0.00227763133466129,2.4965094574787,"seed1234_n300"
76,59546.4567263556,"Successful completion",0.000752223283666396,0.99902558093501,0.503036076440148,2.0549719078311,0.0882405397775034,0.0192053474043145,3.14917154313292e-05,0.00229163299626389,2.49618736023875,"seed1234_n300"
77,55425.7276674783,"Successful completion",0.000572302825870812,0.53868505960061,0.979006104165369,3.71978807479798,0.0754242845523767,0.0182128402679345,3.21118534287899e-05,0.00228050133241421,2.49720329409169,"seed1234_n300"
78,55579.2807593464,"Successful completion",0.000604503353674403,0.618025495773312,0.947573572765703,3.64114237206388,0.0905884246969309,0.0194040194319785,3.15676195376965e-05,0.00228803306666819,2.49631659765374,"seed1234_n300"
79,58378.8088371438,"Successful completion",0.000365339064042554,0.649257573335563,0.997218765053037,3.86062171741828,0.0701334372783507,0.0122239495193257,3.2510034896862e-05,0.00226779727032838,2.49818684174965,"seed1234_n300"
80,83103.2398294556,"Successful completion",0.000227936522245644,0.0262648256481292,0.998240119780931,3.4869443764238,0.0533499392758068,0.196185472257371,3.38612961541037e-05,0.00225047276224648,2.5734583166032,"seed1234_n300"
81,151425.993400257,"Successful completion",0.00974545831372795,0.935576960479353,0.951631856415899,2.57150573238822,0.00425183054851372,0.15642642834351,4.54446164434258e-05,0.00208142694383357,2.49851497753324,"seed1234_n300"
82,79594.9902261632,"Successful completion",0.00194994419582432,0.348988342461986,0.994426069537577,3.65379785612131,0.0207516631622054,0.0965894139752082,3.80963101178349e-05,0.00216643153219789,2.49642488066225,"seed1234_n300"
83,59658.0551412875,"Successful completion",0.00086658651243637,0.725167920926006,0.455244290458167,1.74413619419333,0.068769218543017,0.0203823934833041,3.27040454849464e-05,0.00226531385494294,2.49697902326738,"seed1234_n300"
84,60404.3131547676,"Successful completion",0.000984933196228941,0.721320137278852,0.4431416861232,1.71964120308015,0.0581903204253461,0.0235444920077166,3.33169622004729e-05,0.00225594399163319,2.49704969133501,"seed1234_n300"
85,57595.3265025576,"Successful completion",0.00107659533741496,0.842973906301443,0.999767479502509,3.67084954506802,0.0533675715604767,0.0181239369297056,3.39464848441373e-05,0.00224772427737007,2.49786877441197,"seed1234_n300"
86,85321.983322552,"Successful completion",0.00236817510589694,0.999917901986156,0.363630983531842,0.949250785325425,0.0164165800652723,0.0275970492076763,3.80703870802937e-05,0.00223291658148784,2.49898064867164,"seed1234_n300"
87,89413.8010337995,"Successful completion",0.00300491082714466,0.994953142401999,0.255876282520075,0.162416927892457,0.0139363978421063,0.115858473959028,3.99621213486176e-05,0.00213923893736289,2.49636908554107,"seed1234_n300"
88,63660.4160086587,"Successful completion",4.96977353044615e-05,0.479919554587081,0.990939943288028,3.71897669266403,0.157767371729848,0.00927949644781271,2.91000455242785e-05,0.00235717138333991,2.49710262431815,"seed1234_n300"
89,57376.6977519796,"Successful completion",0.00090749709950032,0.7273024772247,0.853804441694062,3.46050132984961,0.056602329032371,0.0252617928197935,3.36609658973132e-05,0.00223909796600576,2.49691680910305,"seed1234_n300"
90,84121.6463536458,"Successful completion",0.00101605688625694,0.0941169156624644,0.274808391780179,0.405779928189282,0.0302893575272929,0.118881939632637,3.61972473939282e-05,0.00221222959374463,2.50056270832508,"seed1234_n300"
91,70211.9668612596,"Successful completion",8.14717521011462e-05,0.738781670900269,0.825610223885078,3.15487204659227,0.999995365175871,0.01273303155197,2.68769068741391e-05,0.00238122117880282,2.47247634249456,"seed1234_n300"
92,96812.9516968663,"Successful completion",0.00362845186522148,0.881720941385516,0.635049473890829,2.35021958387957,0.0061204040326802,0.199269398567411,4.20518395628989e-05,0.00210936887700617,2.49729678055975,"seed1234_n300"
93,71368.4502192862,"Successful completion",1.21939290282548e-05,0.175438912695375,0.99996645762051,3.54384122631333,0.997888947673955,0.0192649236016759,2.68279141450269e-05,0.00238793055814963,2.47933387720974,"seed1234_n300"
94,97514.4630728022,"Successful completion",0.00259897207564854,0.237846382989543,0.2647939040793,0.168559747885082,0.00545120191395807,0.199727681730216,4.23265515579942e-05,0.00210737497050305,2.49842250002112,"seed1234_n300"
95,58799.5740956353,"Successful completion",8.58155126406726e-05,0.266214300282539,0.958218514944373,3.51913709828066,0.104895793085797,0.0160194577729186,3.05692277877933e-05,0.00231540633270074,2.49737709297454,"seed1234_n300"
96,142898.778865837,"Successful completion",0.000137958059269129,0.999125936803278,0.997107594619639,3.95831217386221,0.000694527350447555,0.199981639253906,4.31884088224704e-05,0.00209518905904832,2.49968752176119,"seed1234_n300"
97,58691.4685754204,"Successful completion",0.000968787710044011,0.941358775621938,0.536815297477836,2.17001437680711,0.0647209106956645,0.0198481928781774,3.29874328055499e-05,0.00225777599548265,2.4971296711691,"seed1234_n300"
98,72915.1310049367,"Successful completion",0.000135112063088172,0.945361924853221,0.664759266412771,2.50486269355309,0.791860978071301,0.0145225194758458,2.66973342718068e-05,0.00239561820219916,2.47429157358625,"seed1234_n300"
99,65802.9583455178,"Successful completion",0.000199653058098811,0.197722793296416,0.990652664121829,3.57624602181112,0.0321019302300449,0.0308891784916891,3.60118272489105e-05,0.00223516176733533,2.49877477274664,"seed1234_n300"
100,55407.5867002843,"Successful completion",0.000803091569399885,0.99887391096294,0.943535829135858,3.60470735426653,0.0823989044268536,0.0187817248623794,3.20067209710554e-05,0.00227767587319048,2.49651835068141,"seed1234_n300"
101,58377.9624024867,"Successful completion",7.79829403213145e-06,0.233584776438992,0.996787981762959,3.70055859972055,0.0735858664268199,0.0195033860457986,3.23416515723831e-05,0.00227436241115901,2.49794809680938,"seed1234_n300"
102,89999.7109971162,"Successful completion",0.00304829916788214,0.96709518090683,0.852935701020229,3.15623864316992,0.0123157091321692,0.138764072756962,4.04231064069634e-05,0.00212659490073783,2.49616933632549,"seed1234_n300"
103,59610.5274573404,"Successful completion",0.000945401005447835,0.96057589859104,0.462280111693955,1.85050860321195,0.064480554822061,0.0205384707479971,3.289272772781e-05,0.0022644830051012,2.49703384138317,"seed1234_n300"
104,61219.917110482,"Successful completion",0.00117518194943958,0.993280279819646,0.549642231234156,2.1663516039039,0.0644308225251592,0.0300094162502344,3.24932689967478e-05,0.00228210093568835,2.49565282458396,"seed1234_n300"
105,56193.0567634753,"Successful completion",0.000383388639759655,0.380312315264843,0.889186451112389,3.45458566253732,0.0805495714546537,0.0187187232512723,3.19904192624716e-05,0.00228104519590339,2.4972216864571,"seed1234_n300"
106,58540.8672435517,"Successful completion",0.00032822811765254,0.776258793942861,0.998970444569324,3.95268154943923,0.0973158467352795,0.0113535135542595,3.13156541188696e-05,0.00228837051682991,2.49759364194043,"seed1234_n300"
107,70119.8414641153,"Successful completion",8.90346313657559e-05,0.956825196822591,0.828402637921653,3.18980183831233,0.972441823919562,0.0122094536065863,2.68103429043316e-05,0.00238495859696065,2.47341972359209,"seed1234_n300"
108,67323.1355181522,"Successful completion",0.000581555485488023,0.828740013481355,0.260323544253732,0.257510949150972,0.129147802646924,0.0152573405647764,3.00815150204792e-05,0.00231621487675942,2.49566828197129,"seed1234_n300"
109,56678.5715229002,"Successful completion",0.000556398426232522,0.487024447150549,0.99551860816314,3.89405098576821,0.0587761928358151,0.0214681343072498,3.32997009410309e-05,0.00225775693316812,2.49749317855722,"seed1234_n300"
110,68855.0169684495,"Successful completion",0.000115603362478044,0.760372583121248,0.98361212220338,3.55843107833205,0.817759002434738,0.0150783298902527,2.69216645505709e-05,0.00237792571321828,2.47322797829379,"seed1234_n300"
111,93531.1446536585,"Successful completion",0.00311842417877968,0.971758437464951,0.917436638004457,3.35750529577719,0.0103599167973492,0.166797635596411,4.04839595945872e-05,0.00213720675537747,2.49612453333544,"seed1234_n300"
112,55977.9495028169,"Successful completion",0.000901198239716801,0.995621851922955,0.860701616428255,3.4075733505617,0.0699553498398213,0.0208031489239195,3.26239061731268e-05,0.00226550878119151,2.49672719386331,"seed1234_n300"
113,73653.7667346816,"Successful completion",0.000184571500563416,0.998632017696544,0.625148282973279,2.76042497293431,0.0580302847734426,0.00686815538144568,3.36858288599988e-05,0.00224284212022945,2.49910337421435,"seed1234_n300"
114,70606.4125691706,"Successful completion",4.31645768470293e-05,0.308439718580461,0.83535920675671,3.20330115769017,0.988435297706875,0.0165591167407435,2.68664456456913e-05,0.00237798097955599,2.4723474234989,"seed1234_n300"
115,71534.1494409479,"Successful completion",0.000100148932614276,0.525387615002707,0.6393798751956,2.50643337035223,0.689387149162753,0.0147959644419951,2.7026266068994e-05,0.00238042036900076,2.47935326034365,"seed1234_n300"
116,151445.767648836,"Successful completion",0.00996917881423808,0.976340325014708,0.760885218146346,2.01184126070345,0.00366980642096545,0.170141006645868,4.57527876443324e-05,0.00207511280238635,2.49859891742395,"seed1234_n300"
117,55090.0682306178,"Successful completion",0.000665518488066745,0.667984389153099,0.999966207216002,3.80706888899063,0.0773694236731246,0.0190027710262222,3.21624912114325e-05,0.00227753925161493,2.49687466631966,"seed1234_n300"
118,95268.6395400504,"Successful completion",0.00285276689770324,0.356799656663135,0.957956270818777,3.44783062339477,0.00770011989302042,0.194950212381601,4.15058237930272e-05,0.00212096943505845,2.49729895873224,"seed1234_n300"
119,55414.0839611208,"Successful completion",0.000783629402951233,0.948392295139575,0.966283297441513,3.70838308511501,0.0807923103101987,0.0199798414541243,3.22924743794225e-05,0.0022633005931435,2.49638997032209,"seed1234_n300"
120,85417.6344431446,"Successful completion",3.57115567706557e-05,0.0299815732574411,0.45297074452023,1.49027939151028,0.025484293046769,0.198378719535869,3.7542592509836e-05,0.00218373555512133,2.52951655119325,"seed1234_n300"
121,55744.93932125,"Successful completion",0.000746996089724199,0.998829705439619,0.881982359273599,3.46166829268915,0.0833804618991038,0.0165521525772772,3.18146093089128e-05,0.00228563396394718,2.49689512047516,"seed1234_n300"
122,109741.061465823,"Successful completion",0.00225466948744171,0.395428608800212,0.993777889660054,3.25730832441204,0.00161411921901772,0.199991469753297,4.38898481383453e-05,0.00208385330019216,2.49939706353288,"seed1234_n300"
123,159466.742942461,"Successful completion",0.00999501758374265,0.67332851226293,0.609957029583999,1.44184830470145,0.00348032423302424,0.130911928209837,4.61968326967377e-05,0.00206631989713354,2.49903012566103,"seed1234_n300"
124,96156.0834853166,"Successful completion",0.00351270721466932,0.980571418784773,0.999851158934383,3.51365982146686,0.00621004405359318,0.198069795796556,4.18790293621015e-05,0.00211389704632015,2.49723854291567,"seed1234_n300"
125,96249.8335900936,"Successful completion",0.00356366482651895,0.966143064404308,0.477648856499708,1.64942835746579,0.00718968990823619,0.183936916824134,4.16846687921378e-05,0.00211383243544565,2.49703607464206,"seed1234_n300"
126,59425.9363879776,"Successful completion",0.00125129198676257,0.999538711386911,0.704893562506799,2.88147833569489,0.0475047553717703,0.0264830195192533,3.48122612667136e-05,0.0022192349824128,2.49716948908175,"seed1234_n300"
127,62240.7302497013,"Successful completion",0.000364639614808916,0.847819590816738,0.717956572539668,2.86430782748187,0.197813564945636,0.0139482975310008,2.89183615547107e-05,0.00234723429775926,2.4939156992719,"seed1234_n300"
128,58408.5656269907,"Successful completion",0.00080915088562036,0.981957923653927,0.554921028876025,2.28425535475487,0.077600392257247,0.0175922181461762,3.20877751322884e-05,0.0022801219219187,2.49693465391606,"seed1234_n300"
129,77727.0298672846,"Successful completion",7.59075311957742e-05,0.997259075381632,0.450182637922248,1.70950824381441,0.998399344245521,0.0106287184150191,2.67450485901551e-05,0.0023858645718072,2.47613095409116,"seed1234_n300"
130,95703.7727899605,"Successful completion",0.00265112441149852,0.999897513924997,0.71870725872892,2.8699798139811,0.0135550754540148,0.169754284616608,3.96737347726888e-05,0.00214420028942742,2.49482273665458,"seed1234_n300"
131,98562.805815369,"Successful completion",0.00380449092112123,0.918106148478986,0.249470600867772,0.00148032564922497,0.00575706133495681,0.195296894679418,4.21307905431236e-05,0.00211087966227725,2.49749531587203,"seed1234_n300"
132,73314.6827066795,"Successful completion",0.000869594772882441,0.27783299624484,0.9887528146278,3.73230200835126,0.0739148337951125,0.0692515516983268,3.18745378883915e-05,0.00229500478301359,2.49180913730932,"seed1234_n300"
133,350815.978446895,"Successful completion",5.64781657799038e-05,0.235311784332174,5.69640134754881e-08,412255.592120637,0.0371775093619614,0.199573674025812,3.51093369531428e-05,0.00220605508174823,2.48933365819001,"seed1234_n300"
134,94560.9788279516,"Successful completion",0.00345779014468067,0.869828701669548,0.992679812116039,3.48269285576988,0.00736244369820632,0.178482794305309,4.15903682413382e-05,0.00211853210828385,2.49709250673795,"seed1234_n300"
135,148773.842129586,"Successful completion",0.00992672825197778,0.943719111743628,0.572212699164913,1.3228259468549,0.00352259999887098,0.195146172122454,4.58030364127051e-05,0.0020776093128696,2.49846354971397,"seed1234_n300"
136,58353.2451080298,"Successful completion",0.000521226228025881,0.282467933067602,0.989797129801256,3.73353707705316,0.0520525584634356,0.0285798652903255,3.43235291705979e-05,0.00221509967310159,2.49759752062924,"seed1234_n300"
137,96144.2529974583,"Successful completion",0.00304304109337707,0.458135509622436,0.9494530124755,3.40438740353593,0.005521134418309,0.199882707225259,4.17397796871166e-05,0.00212268214456335,2.4978432640303,"seed1234_n300"
138,105273.848236952,"Successful completion",0.00413929142640742,0.205433051684938,0.976822213638586,3.07941074499437,0.00915444741550526,0.186466226848572,4.20619478483947e-05,0.00209767916819201,2.49780982516094,"seed1234_n300"
139,80827.2180964354,"Successful completion",0.00284872097612501,0.930247090340286,0.890744289523418,3.22160035861848,0.0162068522801172,0.0836026731510664,3.91909031061752e-05,0.00215726806207797,2.49697679297327,"seed1234_n300"
140,150089.473390332,"Successful completion",0.00999917504846159,0.943447399563076,0.366606324350185,0.215615769735551,0.00390668710090046,0.162475029006847,4.56296414440076e-05,0.00207976204150322,2.49858134898783,"seed1234_n300"
141,92330.299179464,"Successful completion",1.56984710137976e-05,0.0173499290147141,0.794566229625084,1.84476980479803,0.970811801470864,0.136323443600989,2.68077285903514e-05,0.00238844072661757,4.07612672294946,"seed1234_n300"
142,148500.383215726,"Successful completion",0.00998321103796191,0.979355077672705,0.394456030160566,0.398087558596628,0.00348784415337267,0.189144127321697,4.58143703693891e-05,0.00207224998588533,2.49851913987946,"seed1234_n300"
143,66520.4531308332,"Successful completion",0.000705045872869867,0.29837915115189,0.92601930429836,3.84142376491515,0.0396465013096749,0.045632118787243,3.56332255420372e-05,0.00218394627898909,2.496992933277,"seed1234_n300"
144,55598.1044996813,"Successful completion",0.000774680534391407,0.988621539644614,0.97911412914039,3.68295519275644,0.0901014923715456,0.019641748190118,3.12703821242656e-05,0.00229655063741655,2.4960231528457,"seed1234_n300"
145,96918.6540152981,"Successful completion",0.00367237990848867,0.987684847704068,0.584391865920907,2.13218934023549,0.00616603362115911,0.197659167550961,4.19409787125624e-05,0.00211240045238574,2.49726155971741,"seed1234_n300"
146,102977.716143611,"Successful completion",2.21793036390241e-07,0.00801572686546831,0.47849566571477,0.000798964498122401,0.999419810600365,0.190639191621955,2.68695473260185e-05,0.0023848583415973,7.96601502172905,"seed1234_n300"
147,98892.8386687353,"Successful completion",0.00383980112783771,0.998983435449284,0.248940573025092,0.000123206916119969,0.00561562837801338,0.199983738834175,4.21969488791938e-05,0.0021083141780964,2.49747345839205,"seed1234_n300"
148,94275.0150752669,"Successful completion",0.00341808143723637,0.979369031972686,0.749865588430509,2.81169933510659,0.00650673822549758,0.165450978029953,4.18573816171458e-05,0.00211856750288326,2.49758344055798,"seed1234_n300"
149,148649.850932878,"Successful completion",0.00999716979310778,0.926115832828571,0.344982833209914,0.0698228098875491,0.00337942053310608,0.198354103510871,4.58911748023917e-05,0.00206815012426512,2.49850514498288,"seed1234_n300"
150,88566.975453536,"Successful completion",0.00268238902860393,0.999860825953011,0.399984504409898,1.30165773909973,0.0175544448457235,0.119451669293449,3.85671077734476e-05,0.00217502427303922,2.49528203055317,"seed1234_n300"
151,94695.8652486419,"Successful completion",0.00340049875830543,0.904457458763543,0.885268440429777,3.22252313009529,0.00680700030912609,0.178020645967205,4.16791707784134e-05,0.00211746607143018,2.49730548199635,"seed1234_n300"
152,55179.171581121,"Successful completion",0.000703646769433637,0.984618361704025,0.981425079010579,3.75572982096335,0.0874063601304431,0.0172801315236689,3.15656951455065e-05,0.00228840705905258,2.49660751366679,"seed1234_n300"
153,67905.078889763,"Successful completion",0.000199193320481572,0.945955973966183,0.683556071083906,2.71539217817524,0.403205812822207,0.0131873522024032,2.76146518592547e-05,0.00236970203643933,2.48811220695323,"seed1234_n300"
154,90716.4939071844,"Successful completion",0.00269336960171135,0.890538343453083,0.558278116717795,2.20809825219644,0.0132185658450237,0.13795944409208,3.98704643515172e-05,0.00214113690678469,2.49595287983865,"seed1234_n300"
155,60468.4349631909,"Successful completion",0.000476762501634947,0.799928119796192,0.662326838285974,2.71014288019618,0.126543182021766,0.0140415687628244,3.10337205749801e-05,0.00226953352768841,2.49611315816354,"seed1234_n300"
156,154162.695081226,"Successful completion",0.00999419170582315,0.983831590903749,0.375866109129916,0.250750951369386,0.00581483867583575,0.109369678086494,4.53640893944264e-05,0.00207720900167915,2.49857168706334,"seed1234_n300"
157,97274.4302896086,"Successful completion",0.00381433635082462,0.994867615831899,0.551672788118124,1.9670040211824,0.00483189607536817,0.194813587562988,4.23264467781895e-05,0.00211183153619414,2.49788324626294,"seed1234_n300"
158,105784.340925251,"Successful completion",0.00463330562242477,0.999984997934993,0.268585900976372,0.00528075503568673,0.00708482611715065,0.199949406511066,4.39340816170824e-05,0.00205349304182925,2.49681264006403,"seed1234_n300"
159,63006.5442732022,"Successful completion",0.000718126224173354,0.431419025110499,0.275474773666622,0.488997584719787,0.0626708319760805,0.0233812318516404,3.30755235829786e-05,0.00225942748541767,2.49718582565441,"seed1234_n300"
160,71079.8101138365,"Successful completion",0.000230732642182906,0.997536708224489,0.532350899597345,2.08723576338369,0.390735822235305,0.0172841825745287,2.76689839778501e-05,0.00236538773131373,2.48480868335838,"seed1234_n300"
161,96753.9262265548,"Successful completion",0.00310710348662146,0.39028125220093,0.470951864951116,1.62678429228679,0.00717230522778988,0.197774551472366,4.16442649479394e-05,0.00211702473538232,2.49736239062144,"seed1234_n300"
162,96126.0197599236,"Successful completion",0.00333712878938891,0.982862890848624,0.767982900467488,2.87482980532472,0.00893560787694433,0.188312893308552,4.09686023590902e-05,0.00212831910204399,2.49622128191996,"seed1234_n300"
163,65230.3794173093,"Successful completion",0.000192040593872929,0.14958741889723,0.381310495683801,1.12146403631771,0.0821740892588421,0.0291003897454479,3.20704773254386e-05,0.00229780029218451,2.4980182441525,"seed1234_n300"
164,60863.9399524888,"Successful completion",0.00135344867235577,0.999584370713936,0.584904295373084,2.38126171589161,0.0445625368363307,0.0279717404266571,3.49367889179105e-05,0.0022181798649119,2.49719552321891,"seed1234_n300"
165,97071.9141267639,"Successful completion",0.00352749004340556,0.844504466727028,0.398601955870612,1.20633066327414,0.0067456855795663,0.190286607973693,4.1764690470726e-05,0.00211480377800164,2.49717095611451,"seed1234_n300"
166,82339.6358645516,"Successful completion",0.000158735259489107,0.0220610213943312,0.999957419464587,3.32233497488376,0.0546052636905481,0.187357289710173,3.35984158263557e-05,0.00225611526643431,2.59035958068548,"seed1234_n300"
167,84191.4533281054,"Successful completion",0.00244499207217635,0.982247918521113,0.984639680605112,3.63645698126455,0.0173883539078693,0.110986518295499,3.91516126396901e-05,0.00214517352314746,2.49566650567319,"seed1234_n300"
168,62265.3321527005,"Successful completion",0.00138042292171939,0.526991226630769,0.824100449130106,3.16069563730955,0.0413712553734519,0.036851802101978,3.53504426490514e-05,0.0022088824466276,2.49691174605479,"seed1234_n300"
169,159020.921436668,"Successful completion",0.00975771754538681,0.935014642768484,0.707977284180636,1.79515342944984,0.0078103546731905,0.0802631894139005,4.45884747186307e-05,0.00209111288583031,2.49860040347025,"seed1234_n300"
170,70080.339810319,"Successful completion",0.000810760803864854,0.184616280342305,0.644633164578866,2.56738978232334,0.0642013836283093,0.0627584769480899,3.27302220201275e-05,0.00226906378850769,2.49538320356928,"seed1234_n300"
171,152576.709770316,"Successful completion",0.00969371534278678,0.974431374690405,0.691020171301074,1.76354826972509,0.00542145012815803,0.106800754609549,4.52429419908065e-05,0.00207999400420682,2.49870101460001,"seed1234_n300"
172,420482.093554387,"Successful completion",1.23568567868301e-07,0.986355742750552,0.584804504572671,86.1526121231216,0.00397569472059182,0.199995209236722,4.15205478418088e-05,0.00211682694375256,2.49821372995365,"seed1234_n300"
173,87901.824436483,"Successful completion",0.00254487048353947,0.987156577556409,0.961579526680596,3.57966452727238,0.0165886342336279,0.129125024262606,3.92250238278389e-05,0.00215508277002774,2.49518744961466,"seed1234_n300"
174,292149.69913981,"Successful completion",0.000100279196165107,0.954189148784969,0.00996262395199392,2436.21514555692,0.0593785471913266,0.0585001456630986,3.30554664765976e-05,0.00225516176219527,2.49222597200264,"seed1234_n300"
175,63751.9127887419,"Successful completion",0.00174634362853728,0.959428096598914,0.636733685479056,2.43910695656889,0.0395257508969534,0.0323569150199506,3.56662653891847e-05,0.00220809139472704,2.49713592516529,"seed1234_n300"
176,290193.497265354,"Successful completion",7.49775627661338e-05,0.985877055285804,0.980769122467045,36.6821696771585,0.0598833635617915,0.0487044038010359,3.31135564777921e-05,0.00224854631812999,2.49344813228426,"seed1234_n300"
177,57696.3423412793,"Successful completion",0.000199951909334504,0.236902872314609,0.819072272994014,3.21826645479877,0.0749077185522579,0.0233342179897546,3.23885368700676e-05,0.00227281662186623,2.49747476347007,"seed1234_n300"
178,139708.905905233,"Successful completion",0.00864082616446546,0.645028136507526,0.734431461166688,1.99198969726925,0.00484083402875773,0.159212079692846,4.48083234732092e-05,0.00209090294376224,2.49837191722908,"seed1234_n300"
179,69129.7482345423,"Successful completion",0.000164306749354202,0.978939493288136,0.705045772861831,2.76193958721356,0.518828057556892,0.0127580926217291,2.75780263504549e-05,0.00236170725674742,2.48514227406921,"seed1234_n300"
180,94822.0300963449,"Successful completion",0.00341990659231682,0.712624601551062,0.790876605762256,2.90834208750039,0.00729715243195497,0.179544459569166,4.16534833707022e-05,0.00211748376481199,2.49718421781388,"seed1234_n300"
181,58806.4543523021,"Successful completion",0.0011799472597502,0.957606205181438,0.934415739246019,3.59933385805751,0.0557931745414737,0.0319646804058398,3.41606581246966e-05,0.00222258589335971,2.49600706343132,"seed1234_n300"
182,96236.0560445178,"Successful completion",0.00349449429474281,0.999990671612958,0.998564527617956,3.51865337773289,0.00643382828483545,0.199069726157395,4.19314869283936e-05,0.00210746854184336,2.49711824700862,"seed1234_n300"
183,65947.3778322992,"Successful completion",2.76475898129915e-10,0.209405254660402,0.254453683067922,0.210497852694512,0.0665462317446906,0.0207130157557339,3.27950093208517e-05,0.00227376620100461,2.49819964802976,"seed1234_n300"
184,295204.458716493,"Successful completion",2.66209894666816e-05,0.919281437838156,3.78963733438272e-05,4546.49028142332,0.0552579498576399,0.040597135579845,3.35048108524128e-05,0.0022437786012935,2.49500178661594,"seed1234_n300"
185,169512.855328831,"Successful completion",0.00992801896648268,0.297048771264412,0.845810950907216,2.17872488514341,0.00596089587596105,0.130785108403335,4.51552713551863e-05,0.00210047419471423,2.4987071271607,"seed1234_n300"
186,59961.6762101478,"Successful completion",0.000708822993845557,0.942642177503783,0.476528356194584,1.96175207636981,0.0760803425183495,0.0153238103636017,3.20329219324438e-05,0.0022768345611655,2.49739459308052,"seed1234_n300"
187,97924.5286958879,"Successful completion",0.0038139003712834,0.997502300535774,0.399134210996384,1.17503061187782,0.00552989303527371,0.199533451693587,4.24266618712011e-05,0.00209646587434057,2.49751804376389,"seed1234_n300"
188,92279.056381479,"Successful completion",0.00158367425089009,0.106540660522609,0.321069630619749,0.701058174009418,0.0132299736083487,0.169410964106902,4.00064648573191e-05,0.00214319295527121,2.49965600928183,"seed1234_n300"
189,57147.5354226184,"Successful completion",0.000887926444241462,0.922592486437843,0.691972568293985,2.80435990564079,0.0711890851142377,0.0187101832065539,3.26763123663035e-05,0.00226437798587606,2.4970310267458,"seed1234_n300"
190,151141.646834609,"Successful completion",0.00970328470668178,0.671689195885346,0.887066894127887,2.39943387766833,0.0039220372173549,0.194985402917016,4.56390884219472e-05,0.00207855118964309,2.49837278311759,"seed1234_n300"
191,62148.7084857453,"Successful completion",0.000687315340912584,0.503549701296016,0.315327009384205,0.783696954861219,0.0671293384445927,0.0183384829556818,3.27810227743541e-05,0.00227034847997093,2.49753356048633,"seed1234_n300"
192,161005.950429037,"Successful completion",0.00985061863224076,0.574487394903962,0.512970699603316,0.989526695445883,0.00647480387738282,0.093708346935527,4.52524742169911e-05,0.00208026383438847,2.4987471788426,"seed1234_n300"
193,328607.396585255,"Successful completion",0.000202705350516406,0.853038995547525,0.184138687319951,92.4565918593223,0.0454049726439454,0.159368591481789,3.39207489398636e-05,0.0022332014768825,2.4840303740885,"seed1234_n300"
194,57954.9522223375,"Successful completion",0.000869681987971277,0.84301419599569,0.677125065471825,2.85188482585263,0.0606311894867097,0.0204360043604485,3.31425621734382e-05,0.00224686782954842,2.49726980097479,"seed1234_n300"
195,94778.0373026499,"Successful completion",0.00337742397356775,0.960219048071231,0.754858130046384,2.81229677452894,0.00863375405700454,0.176251843786519,4.11423136192702e-05,0.00211975776937243,2.49659190188755,"seed1234_n300"
196,98844.3897699659,"Successful completion",0.0038112121793506,0.985898949405716,0.252315202265862,0.0406305095809737,0.00556791734683995,0.199929303716389,4.2217700188606e-05,0.00211061584009481,2.4974993032784,"seed1234_n300"
